,SEX,DESIGNATION,AGE,SALARY,UNIT,LEAVES USED,RATINGS,PAST EXP,YEARS
2277,1,Associate,32,75780,Finance,30,3,5,2.893908282
2278,1,Analyst,24,43295,Operations,22,3,2,1.026694045
2279,0,Analyst,23,43902,Marketing,16,3,0,2.020533881
2280,0,Director,42,270193,Operations,28,4,15,2.622861054
2281,0,Analyst,25,49766,Management,21,5,3,1.089664613
2282,0,Analyst,21,45000,Operations,18,3,0,2.833675565
2283,1,Analyst,23,47691,Web,17,4,1,1.212867899
2284,1,Senior Analyst,25,69966,Marketing,21,5,2,2.023271732
2285,1,Analyst,24,41679,Web,22,4,1,2.009582478
2286,1,Analyst,25,42466,IT,21,4,2,1.801505818
2287,0,Analyst,25,44366,Web,20,4,3,1.037645448
2288,1,Analyst,25,48098,Web,16,2,2,1.645448323
2289,0,Analyst,23,42225,IT,15,5,0,2.321697467
2290,0,Associate,28,70567,Marketing,25,5,2,3.745379877
2291,0,Senior Analyst,27,57497,Operations,30,3,1,1.489390828
2292,1,Senior Analyst,26,54573,Operations,23,2,0,3.496235455
2293,0,Analyst,23,45525,Management,17,5,0,2.934976044
2294,1,Associate,29,76494,IT,16,2,2,2.639288159
2295,0,Analyst,22,48177,IT,15,3,0,2.491444216
2296,1,Analyst,24,49866,Marketing,25,5,2,1.169062286
2297,1,Associate,28,79118,Management,24,4,6,1.360711841
2298,1,Analyst,24,46043,Finance,16,2,1,1.733059548
2299,1,Manager,32,114239,IT,18,2,7,3.586584531
2300,0,Analyst,25,48353,Management,30,2,1,2.929500342
2301,1,Analyst,21,46644,Operations,19,4,0,2.067077344
2302,1,Analyst,25,41071,IT,26,2,2,1.533196441
2303,0,Senior Analyst,25,60307,Management,25,2,0,3.252566735
2304,0,Manager,33,103640,Operations,16,3,6,2.264202601
2305,1,Senior Analyst,26,60394,Marketing,17,5,1,3.4770705
2306,1,Senior Analyst,27,50084,Management,27,2,1,1.242984257
2307,1,Analyst,21,41353,IT,25,2,0,1.883641342
2308,1,Senior Analyst,27,59182,Management,21,2,5,0.958247775
2309,0,Analyst,24,40820,Operations,28,3,1,1.607118412
2310,1,Analyst,22,42828,Management,27,4,0,2.406570842
2311,1,Analyst,23,46137,Management,28,5,0,1.524982888
2312,1,Analyst,21,46306,Management,16,4,0,1.281314168
2313,1,Analyst,25,41942,Finance,26,2,2,1.60164271
2314,0,Analyst,23,46669,Marketing,17,4,0,2.855578371
2315,1,Analyst,25,48363,Operations,26,5,3,1.407255305
2316,1,Manager,33,128247,Management,28,2,6,2.650239562
2317,1,Analyst,24,48015,IT,26,5,0,2.902121834
2318,1,Senior Analyst,25,55455,Finance,30,3,0,2.795345654
2319,1,Analyst,25,42735,Marketing,20,2,1,2.603696099
2320,0,Analyst,25,41956,Marketing,18,5,3,1.295003422
2321,1,Analyst,22,48868,Finance,24,2,0,1.155373032
2322,0,Analyst,25,46623,Management,16,5,1,2.732375086
2323,1,Analyst,24,47899,IT,15,4,2,1.07871321
2324,0,Analyst,25,46808,Operations,28,5,2,2.349075975
2325,1,Analyst,24,40188,Finance,18,4,0,2.6091718
2326,1,Associate,32,91602,Management,27,2,7,2.529774127
2327,0,Analyst,21,49048,Operations,15,2,0,1.733059548
2328,1,Analyst,24,41412,Marketing,30,2,2,1.122518823
2329,1,Analyst,23,41951,Management,26,3,1,1.229295003
2330,0,Analyst,24,45896,Web,20,2,2,1.062286105
2331,1,Analyst,25,45597,Operations,30,3,2,1.593429158
2332,0,Senior Manager,39,151373,Marketing,24,4,16,1.385352498
2333,1,Senior Analyst,27,65596,Operations,25,3,1,1.812457221
2334,1,Analyst,25,42494,Management,20,5,3,1.034907598
2335,1,Analyst,24,41312,Web,22,3,1,1.968514716
2336,0,Analyst,22,48555,Operations,17,4,0,1.292265572
2337,1,Analyst,21,49632,Marketing,18,3,0,2.286105407
2338,1,Associate,29,89791,IT,27,5,3,3.619438741
2339,0,Analyst,23,44886,Marketing,23,4,0,1.779603012
2340,1,Analyst,25,40886,IT,25,4,1,2.617385352
2341,1,Senior Analyst,26,65383,Management,17,2,0,2.184804928
2342,0,Director,45,320148,Management,18,2,18,3.463381246
2343,0,Analyst,24,48696,IT,18,2,0,2.951403149
2344,1,Analyst,23,47701,Operations,22,5,1,1.349760438
2345,1,Director,40,232682,IT,16,4,15,3.367556468
2346,1,Analyst,22,46157,Marketing,22,3,0,1.98220397
2347,0,Analyst,21,42747,Web,29,2,0,2.50513347
2348,1,Analyst,21,46170,IT,26,2,0,2.770704997
2349,1,Director,44,225339,Management,23,5,16,3.874058864
2350,1,Analyst,22,45997,Operations,24,2,0,2.406570842
2351,0,Analyst,22,48962,Web,18,2,0,2.973305955
2352,0,Analyst,23,42847,Web,17,4,0,2.532511978
2353,1,Analyst,24,40704,Marketing,26,5,2,1.100616016
2354,1,Senior Analyst,28,61867,IT,23,5,5,1.911019849
2355,0,Analyst,21,48067,Management,29,4,0,1.527720739
2356,1,Analyst,23,48939,Management,15,5,1,1.256673511
2357,0,Analyst,22,41230,Finance,27,3,0,1.032169747
2358,0,Senior Analyst,26,52224,IT,19,3,3,1.733059548
2359,0,Analyst,24,49624,IT,17,4,0,2.71321013
2360,0,Analyst,23,45561,Web,16,4,0,2.310746064
2361,0,Analyst,22,41449,IT,18,3,0,1.341546886
2362,1,Associate,29,93073,Marketing,28,3,2,2.666666667
2363,0,Analyst,24,42625,Marketing,28,4,0,2.792607803
2364,0,Analyst,24,47458,Finance,19,3,0,2.850102669
2365,1,Analyst,24,43070,Finance,19,3,0,2.973305955
2366,0,Analyst,21,40431,Management,22,5,0,2.491444216
2367,1,Manager,33,141477,IT,15,5,9,1.921971253
2368,1,Analyst,25,45555,Operations,20,4,2,2.130047912
2369,1,Senior Analyst,28,58745,Finance,19,3,2,2.217659138
2370,0,Analyst,25,41580,Operations,25,5,3,1.470225873
2371,0,Analyst,25,45739,Management,16,2,1,2.71321013
2372,1,Director,40,218098,IT,25,5,11,5.853524983
2373,1,Analyst,25,40935,Operations,30,2,2,2.318959617
2374,0,Analyst,25,41310,Operations,27,2,2,1.577002053
2375,1,Senior Analyst,28,52071,Management,23,3,0,3.778234086
2376,0,Analyst,24,44594,Operations,18,2,2,1.018480493
2377,1,Analyst,22,49957,Web,24,2,0,2.962354552
2378,0,Analyst,22,48993,Marketing,28,4,0,2.937713895
2379,0,Associate,30,89043,Management,27,4,5,4.224503765
2380,0,Associate,31,96276,Finance,16,5,3,4.210814511
2381,0,Analyst,22,47904,Web,20,3,0,1.46201232
2382,0,Analyst,21,43835,Marketing,22,2,0,2.631074606
2383,1,Senior Manager,36,177587,Operations,15,2,8,3.496235455
2384,0,Analyst,22,43628,Web,25,5,0,2.078028747
2385,0,Senior Analyst,27,60827,Web,18,2,0,1.957563313
2386,1,Analyst,25,42735,Marketing,20,2,1,2.603696099
2387,0,Analyst,22,49592,Management,24,4,0,2.034223135
2388,1,Analyst,21,48331,Operations,27,3,0,1.185489391
2389,1,Senior Analyst,28,68604,Marketing,17,4,5,2.15742642
2390,1,Associate,31,71026,Marketing,26,4,6,4.481861739
2391,1,Analyst,21,47014,Marketing,27,2,0,1.303216975
2392,1,Analyst,22,41329,Management,22,2,0,2.507871321
2393,1,Manager,35,129107,Web,30,4,6,4.755646817
2394,0,Analyst,24,43714,IT,20,2,1,2.436687201
2395,0,Analyst,22,40031,Management,18,2,0,2.970568104
2396,0,Analyst,22,44739,IT,23,4,0,2.431211499
2397,1,Analyst,25,49499,Operations,19,4,2,2.162902122
2398,1,Senior Analyst,26,53988,Web,30,2,0,1.653661875
2399,0,Associate,32,99412,Marketing,21,5,7,2.472279261
2400,0,Analyst,21,46071,Management,24,2,0,2.789869952
2401,1,Analyst,22,47148,IT,26,2,0,2.431211499
2402,1,Analyst,23,43007,IT,23,3,0,1.571526352
2403,1,Analyst,23,46469,Operations,24,4,0,1.965776865
2404,1,Manager,32,100952,Management,20,2,5,3.211498973
2405,1,Analyst,24,48114,Finance,23,2,2,1.11156742
2406,0,Senior Analyst,25,58736,Finance,17,2,0,2.310746064
2407,0,Analyst,24,42037,Management,15,5,1,2.217659138
2408,0,Analyst,25,46350,Finance,22,5,2,1.760438056
2409,1,Analyst,23,44538,Operations,15,5,1,1.333333333
2410,0,Senior Analyst,25,68319,Operations,26,5,0,2.187542779
2411,1,Senior Analyst,25,65324,Management,17,2,2,2.475017112
2412,1,Analyst,21,45042,Marketing,19,5,0,1.563312799
2413,1,Analyst,23,47305,Finance,19,2,0,1.908281999
2414,0,Analyst,23,43776,Operations,18,2,0,2.600958248
2415,1,Analyst,21,41621,Management,29,4,0,2.269678303
2416,1,Analyst,21,43542,Marketing,24,5,0,1.234770705
2417,0,Associate,32,92074,Web,16,5,7,1.998631075
2418,0,Senior Analyst,25,50813,Marketing,26,2,0,2.269678303
2419,0,Analyst,23,45735,Finance,28,3,0,2.773442847
2420,1,Analyst,23,44767,Operations,26,4,0,1.98220397
2421,0,Analyst,25,45429,IT,28,3,2,2.406570842
2422,0,Analyst,23,41786,Marketing,21,3,1,1.158110883
2423,0,Analyst,21,47143,Management,21,3,0,1.935660507
2424,0,Analyst,25,47286,Finance,29,3,2,1.722108145
2425,0,Analyst,22,47892,Operations,29,5,0,2.502395619
2426,1,Analyst,22,41250,Operations,29,5,0,0.988364134
2427,0,Analyst,22,41953,IT,16,4,0,1.097878166
2428,0,Analyst,22,46244,Operations,16,4,0,1.051334702
2429,0,Associate,30,87011,Marketing,20,4,6,2.056125941
2430,0,Analyst,24,49529,Finance,18,4,1,2.034223135
2431,1,Analyst,23,46752,IT,20,2,0,1.856262834
2432,1,Analyst,24,45402,Finance,22,4,1,1.596167009
2433,0,Analyst,23,41142,Operations,23,3,0,2.209445585
2434,0,Senior Analyst,26,64060,Web,28,4,1,2.373716632
2435,0,Analyst,21,48221,Management,28,3,0,2.29705681
2436,0,Manager,32,102996,IT,24,2,4,3.909650924
2437,1,Senior Analyst,25,60990,IT,21,3,3,1.040383299
2438,0,Associate,32,91767,IT,21,4,6,3.923340178
2439,1,Analyst,22,45781,Marketing,16,4,0,1.180013689
2440,1,Analyst,23,48049,IT,27,5,0,2.866529774
2441,0,Analyst,24,49368,Management,19,5,1,2.316221766
2442,0,Associate,32,88400,IT,25,4,6,1.240246407
2443,1,Associate,29,94321,Web,29,2,4,1.034907598
2444,0,Senior Analyst,28,58566,Operations,28,3,5,1.826146475
2445,0,Analyst,21,45411,Management,23,3,0,1.35523614
2446,0,Analyst,23,48612,IT,26,5,1,1.127994524
2447,0,Senior Analyst,28,64108,Web,20,5,4,1.158110883
2448,0,Analyst,21,45774,Finance,18,5,0,0.960985626
2449,1,Analyst,22,48198,Web,17,4,0,2.674880219
2450,1,Associate,29,86942,Management,18,3,2,4.854209446
2451,1,Analyst,24,46471,Management,28,5,1,2.373716632
2452,0,Analyst,24,44649,IT,30,3,1,1.711156742
2453,0,Senior Analyst,27,54048,Management,20,5,3,2.46954141
2454,1,Analyst,24,45217,Finance,23,2,1,1.546885695
2455,1,Director,42,324129,Web,27,3,16,0.97467488
2456,1,Analyst,24,40570,Marketing,15,3,1,1.9137577
2457,1,Analyst,25,45011,Management,18,5,2,2.015058179
2458,0,Analyst,21,47547,Web,15,2,0,2.850102669
2459,1,Analyst,23,49798,IT,22,3,0,2.792607803
2460,0,Analyst,23,44824,Marketing,28,5,0,2.945927447
2461,0,Analyst,22,41192,Marketing,28,4,0,2.945927447
2462,1,Analyst,25,46295,Operations,18,4,1,2.882956879
2463,0,Analyst,25,47135,Operations,19,5,1,2.940451745
2464,1,Analyst,24,41845,Marketing,29,3,1,2.231348392
2465,1,Senior Analyst,26,52678,Finance,15,3,0,2.880219028
2466,0,Analyst,25,44039,IT,25,4,3,1.054072553
2467,1,Associate,28,83947,Web,27,5,3,4.156057495
2468,0,Analyst,25,49173,Finance,16,2,3,1.278576318
2469,1,Analyst,24,40340,Management,22,2,0,2.570841889
2470,1,Senior Analyst,26,54573,Operations,23,2,0,3.496235455
2471,1,Analyst,23,49032,Marketing,21,2,0,2.973305955
2472,1,Senior Analyst,26,58638,Marketing,25,2,1,3.811088296
2473,0,Senior Analyst,26,52225,Operations,26,5,0,3.718001369
2474,0,Analyst,21,40980,Marketing,17,3,0,2.718685832
2475,1,Analyst,21,45335,Operations,20,3,0,1.675564682
2476,1,Analyst,22,41593,Web,19,2,0,1.180013689
2477,1,Analyst,25,43910,Marketing,16,4,2,1.620807666
2478,1,Senior Analyst,25,66563,IT,16,2,0,3.808350445
2479,0,Analyst,23,45573,Web,16,4,0,2.663928816
2480,1,Analyst,21,46241,Management,25,2,0,1.029431896
2481,1,Analyst,24,44892,Management,16,3,1,2.217659138
2482,0,Analyst,23,41312,Marketing,17,2,1,1.330595483
2483,1,Analyst,22,45099,Operations,17,2,0,1.04312115
2484,0,Manager,34,128265,Finance,30,3,11,1.442847365
2485,0,Analyst,22,49710,Management,17,4,0,1.215605749
2486,0,Analyst,22,43307,IT,27,4,0,1.84257358
2487,0,Analyst,22,40357,Marketing,27,2,0,2.264202601
2488,1,Analyst,22,49974,Marketing,25,2,0,2.392881588
2489,0,Analyst,24,48817,Management,25,4,2,0.960985626
2490,0,Analyst,22,45392,IT,28,2,0,2.98973306
2491,1,Analyst,25,46566,Management,16,5,1,2.50513347
2492,0,Analyst,21,47336,Management,19,4,0,2.622861054
2493,0,Associate,32,96410,Management,25,4,6,3.534565366
2494,1,Analyst,22,49878,Marketing,24,5,0,2.127310062
2495,0,Analyst,22,45147,Marketing,30,2,0,2.496919918
2496,0,Analyst,23,45645,Web,15,3,0,2.529774127
2497,1,Analyst,25,46064,IT,18,3,2,2.110882957
2498,0,Analyst,23,43288,Operations,27,5,0,1.848049281
2499,0,Analyst,22,40208,Operations,17,3,0,2.083504449
2500,1,Analyst,25,42070,Management,23,2,3,1.021218344
2501,1,Analyst,22,49577,Web,19,4,0,1.672826831
2502,1,Senior Analyst,27,56112,Management,18,5,0,3.622176591
2503,1,Analyst,24,46762,Marketing,19,2,1,2.379192334
2504,0,Analyst,21,44323,Operations,20,2,0,1.798767967
2505,1,Senior Manager,37,153769,Marketing,19,3,8,4.008213552
2506,1,Analyst,21,40762,IT,30,4,0,2.124572211
2507,0,Analyst,24,49567,Operations,21,4,2,1.327857632
2508,0,Senior Analyst,28,65810,Finance,21,2,5,1.664613279
2509,0,Associate,30,99311,Finance,25,4,5,3.890485969
2510,0,Analyst,23,43495,Finance,26,2,0,2.187542779
2511,0,Analyst,25,40073,IT,15,5,2,2.376454483
2512,1,Analyst,21,49380,Management,30,4,0,2.422997947
2513,1,Senior Analyst,26,64480,Finance,30,5,2,3.394934976
2514,1,Analyst,22,49549,Finance,23,5,0,2.266940452
2515,1,Analyst,24,46369,Management,28,3,1,2.384668036
2516,0,Analyst,25,46488,IT,15,2,3,1.018480493
2517,1,Analyst,23,49101,Marketing,20,5,1,1.360711841
2518,1,Analyst,23,41895,Operations,20,5,1,1.023956194
2519,1,Analyst,25,40786,IT,25,5,2,1.604380561
2520,0,Analyst,25,48957,Web,23,3,3,1.451060917
2521,1,Analyst,21,49271,Management,28,4,0,1.938398357
2522,1,Manager,34,139380,Marketing,29,2,4,4.509240246
2523,1,Senior Manager,38,189435,Marketing,19,4,10,2.746064339
2524,0,Senior Analyst,26,66244,Operations,27,4,0,3.299110198
2525,0,Analyst,25,47229,Marketing,17,5,2,1.672826831
2526,1,Analyst,25,47747,Operations,22,5,3,1.3908282
2527,1,Analyst,23,47348,Operations,19,4,0,1.719370294
2528,1,Analyst,22,44163,Management,16,2,0,2.275154004
2529,0,Associate,32,78556,Marketing,16,3,5,2.412046543
2530,0,Analyst,23,46984,Web,24,4,0,1.968514716
2531,1,Analyst,25,45435,Operations,24,5,2,2.420260096
2532,1,Senior Analyst,26,54987,Marketing,25,3,1,2.570841889
2533,1,Analyst,21,47301,Web,24,4,0,2.666666667
2534,0,Analyst,24,42428,Management,15,3,1,1.626283368
2535,1,Analyst,24,49654,Finance,27,4,1,1.574264203
2536,1,Analyst,24,42266,Management,20,5,0,2.877481177
2537,1,Analyst,21,47781,IT,17,3,0,2.275154004
2538,1,Associate,29,70823,Web,26,5,0,3.953456537
2539,1,Senior Analyst,26,58638,Marketing,25,2,1,3.811088296
2540,1,Analyst,22,48266,IT,21,3,0,1.984941821
2541,1,Analyst,24,45776,Management,17,4,1,1.760438056
2542,0,Senior Analyst,28,69841,Management,21,5,0,2.620123203
2543,0,Director,39,368887,Management,21,3,13,1.415468857
2544,1,Analyst,23,41454,Finance,25,4,1,1.352498289
2545,0,Analyst,21,49799,Web,15,2,0,1.451060917
2546,0,Director,39,213987,Web,24,5,13,5.155373032
2547,0,Associate,32,95768,Web,15,5,2,4.498288843
2548,1,Analyst,25,47993,Marketing,26,5,2,2.370978782
2549,1,Analyst,24,45100,Operations,28,2,1,1.900068446
2550,1,Analyst,23,45797,Marketing,17,3,0,2.551676934
2551,1,Analyst,22,46098,Operations,21,4,0,2.302532512
2552,1,Analyst,21,41854,Operations,29,5,0,1.059548255
2553,1,Analyst,21,41250,IT,23,5,0,1.144421629
2554,1,Manager,34,108931,Operations,22,5,10,1.511293634
2555,0,Manager,32,112363,Finance,18,3,7,3.780971937
2556,0,Analyst,23,41037,Management,24,3,0,1.609856263
2557,1,Analyst,25,49730,Marketing,26,5,3,0.947296372
2558,0,Associate,28,88281,Marketing,28,4,2,1.593429158
2559,0,Analyst,21,49725,Finance,25,4,0,1.746748802
2560,1,Senior Analyst,27,69877,Management,27,2,5,1.486652977
2561,0,Manager,32,139804,Marketing,21,4,7,3.039014374
2562,1,Analyst,24,41531,Management,19,3,2,1.292265572
2563,0,Analyst,23,45082,Operations,17,2,1,1.25119781
2564,1,Analyst,23,49904,Management,28,4,0,2.74880219
2565,0,Analyst,23,43905,IT,24,5,0,2.995208761
2566,0,Analyst,22,40357,Marketing,27,2,0,2.264202601
2567,0,Analyst,25,41147,Finance,19,3,2,2.461327858
2568,1,Analyst,23,40086,Marketing,25,4,0,2.568104038
2569,0,Analyst,25,49734,Management,18,3,3,1.437371663
2570,0,Senior Analyst,27,51277,Operations,24,5,2,2.737850787
2571,1,Analyst,24,40065,IT,24,2,1,2.179329227
2572,0,Analyst,24,40707,Web,21,4,1,2.420260096
2573,1,Analyst,23,49913,Operations,27,3,0,1.735797399
2574,0,Analyst,23,43534,Finance,20,4,0,2.124572211
2575,0,Senior Manager,36,195985,Finance,26,4,10,3.457905544
2576,1,Analyst,23,41052,IT,15,5,1,1.130732375
2577,0,Analyst,21,40720,Web,15,4,0,1.924709103
2578,0,Analyst,21,45351,Finance,15,2,0,2.277891855
2579,1,Associate,32,77218,Finance,25,3,6,4.131416838
2580,1,Analyst,21,40882,Finance,16,5,0,1.464750171
2581,0,Analyst,25,44318,Operations,25,2,1,2.581793292
2582,0,Associate,30,96322,Web,24,2,5,2.639288159
2583,1,Analyst,23,49322,Web,23,4,0,1.579739904
2584,0,Senior Manager,38,187837,Web,19,2,11,3.003422313
2585,0,Senior Analyst,28,51566,Web,16,4,2,2.362765229
2586,0,Analyst,22,43418,Finance,29,4,0,1.437371663
2587,1,Senior Analyst,28,68079,Management,21,5,2,1.957563313
2588,1,Analyst,21,44146,Operations,19,5,0,2.995208761
2589,1,Analyst,22,40343,Management,15,2,0,1.155373032
2590,0,Analyst,22,45358,Marketing,19,5,0,2.280629706
2591,1,Analyst,24,48651,Web,27,5,1,1.585215606
2592,1,Senior Analyst,25,61235,Management,24,3,0,3.819301848
2593,0,Analyst,22,40319,Operations,16,4,0,0.971937029
2594,1,Analyst,23,47558,Marketing,26,5,0,2.431211499
2595,0,Senior Manager,38,194701,Management,26,5,8,5.32238193
2596,1,Analyst,23,45680,Operations,22,3,0,2.034223135
2597,0,Analyst,24,43984,Marketing,29,5,2,0.947296372
2598,1,Analyst,24,40800,Finance,16,2,1,2.130047912
2599,1,Analyst,22,46310,IT,28,4,0,1.549623546
2600,0,Analyst,25,49559,Management,22,5,2,2.286105407
2601,0,Analyst,24,44054,Web,27,5,0,2.954140999
2602,1,Analyst,22,41222,IT,30,2,0,1.106091718
2603,1,Senior Manager,38,154120,Management,26,3,12,3.879534565
2604,0,Analyst,23,42250,Operations,21,2,0,2.707734428
2605,0,Analyst,24,49075,IT,17,3,2,1.382614648
2606,1,Analyst,24,49217,Operations,24,4,2,1.32238193
2607,0,Senior Analyst,26,56733,Finance,28,3,4,1.338809035
2608,0,Associate,32,86705,Operations,20,4,8,3.178644764
2609,1,Analyst,22,43228,Management,25,4,0,1.555099247
2610,0,Senior Analyst,25,52370,Operations,24,5,0,2.579055441
2611,1,Associate,32,94345,Management,17,4,5,4.484599589
2612,0,Analyst,21,46432,Operations,30,4,0,2.6091718
2613,0,Analyst,24,44599,IT,22,2,1,2.349075975
2614,0,Analyst,22,42418,Marketing,20,3,0,1.87816564
2615,0,Analyst,21,41498,Web,21,5,0,1.837097878
2616,0,Analyst,22,41515,Finance,25,5,0,2.696783025
2617,0,Analyst,25,48541,Operations,24,2,2,2.275154004
2618,0,Senior Analyst,26,66661,Finance,30,5,2,2.403832991
2619,0,Analyst,22,44676,Operations,15,3,0,2.617385352
2620,0,Analyst,21,41378,Finance,21,5,0,2.108145106
2621,0,Analyst,22,42369,IT,18,4,0,1.853524983
2622,0,Analyst,22,42662,Finance,29,3,0,1.916495551
2623,1,Analyst,22,41760,Finance,21,2,0,2.729637235
2624,1,Analyst,22,45364,Web,20,2,0,1.861738535
2625,0,Analyst,21,49892,Finance,28,4,0,2.64202601
2626,1,Analyst,22,49617,Marketing,16,5,0,2.061601643
2627,0,Analyst,23,42877,Operations,21,2,1,1.267624914
2628,1,Analyst,21,48866,Finance,20,3,0,2.099931554
2629,1,Analyst,25,47849,IT,22,2,2,2.275154004
2630,0,Analyst,24,44424,IT,25,2,0,2.639288159
2631,1,Analyst,25,43884,Finance,23,4,1,2.587268994
2632,0,Analyst,22,43835,Management,26,4,0,1.311430527
2633,0,Analyst,24,40277,Web,17,4,2,1.382614648
2634,0,Senior Manager,36,185977,Management,15,5,10,4.528405202
2635,0,Analyst,23,45758,IT,17,2,0,1.979466119
2636,0,Analyst,21,47315,Web,29,5,0,1.954825462
2637,0,Analyst,24,45172,Web,23,3,1,1.80971937
2638,1,Analyst,24,49176,Marketing,17,2,2,1.303216975
