,SEX,DESIGNATION,AGE,SALARY,UNIT,LEAVES USED,RATINGS,PAST EXP,YEARS
1780,0,Analyst,22.0,44675,Finance,18.0,5.0,0,1.5906913073237507
1781,0,Analyst,22.0,42054,Management,15.0,5.0,0,1.5003422313483916
1782,1,Associate,30.0,94026,Operations,17.0,3.0,7,1.894592744695414
1783,1,Associate,32.0,76072,Operations,15.0,5.0,8,3.249828884325804
1784,1,Manager,32.0,138569,Management,15.0,5.0,6,3.6659822039698837
1785,0,Analyst,22.0,43990,Finance,24.0,3.0,0,1.7084188911704312
1786,1,Analyst,24.0,46485,Marketing,16.0,4.0,2,1.431895961670089
1787,0,Analyst,24.0,44684,IT,22.0,3.0,1,2.458590006844627
1788,1,Analyst,24.0,47639,Web,17.0,5.0,2,1.108829568788501
1789,0,Analyst,25.0,40417,Finance,18.0,4.0,1,2.8145106091718
1790,0,Senior Analyst,27.0,65090,Finance,30.0,2.0,4,2.4941820670773445
1791,0,Analyst,24.0,48436,IT,21.0,3.0,2,0.9609856262833676
1792,0,Senior Analyst,25.0,56028,Finance,26.0,5.0,0,3.8165639972621492
1793,0,Director,39.0,213987,Web,24.0,5.0,13,5.155373032169747
1794,0,Analyst,23.0,48934,Web,19.0,3.0,0,2.4941820670773445
1795,1,Analyst,23.0,40354,Management,20.0,2.0,0,1.7987679671457906
1796,0,Senior Analyst,26.0,52287,Web,22.0,4.0,3,1.943874058863792
1797,0,Associate,30.0,83971,Marketing,29.0,4.0,8,1.3278576317590691
1798,0,Analyst,25.0,43066,Finance,15.0,2.0,2,1.8781656399726214
1799,0,Senior Manager,35.0,197526,IT,27.0,3.0,6,4.153319644079398
1800,0,Analyst,25.0,47499,Web,21.0,5.0,3,1.2813141683778233
1801,0,Analyst,21.0,42122,IT,16.0,2.0,0,2.97056810403833
1802,1,Senior Analyst,26.0,68245,Finance,26.0,3.0,0,2.6995208761122518
1803,0,Analyst,21.0,48661,Web,21.0,3.0,0,2.8829568788501025
1804,0,Analyst,24.0,43433,Finance,24.0,5.0,0,2.5270362765229293
1805,1,Analyst,21.0,41452,Marketing,25.0,2.0,0,1.78507871321013
1806,0,Senior Analyst,27.0,59877,Marketing,15.0,3.0,0,3.707049965776865
1807,0,Analyst,24.0,48769,IT,20.0,5.0,0,2.8884325804243667
1808,0,Analyst,22.0,45221,Management,28.0,4.0,0,2.595482546201232
1809,1,Analyst,23.0,40524,Marketing,19.0,2.0,1,1.0184804928131417
1810,1,Analyst,25.0,47692,Web,29.0,2.0,2,1.5742642026009583
1811,1,Senior Analyst,28.0,59310,Marketing,20.0,2.0,3,3.0992470910335386
1812,0,Analyst,21.0,48849,Management,22.0,5.0,0,2.537987679671458
1813,0,Analyst,23.0,46966,Finance,24.0,4.0,0,1.8617385352498288
1814,1,Senior Manager,37.0,178590,IT,25.0,4.0,14,1.106091718001369
1815,0,Analyst,21.0,45774,Finance,18.0,5.0,0,0.9609856262833676
1816,1,Manager,35.0,144095,Operations,26.0,5.0,6,5.919233401779603
1817,1,Senior Analyst,26.0,54987,Marketing,25.0,3.0,1,2.5708418891170433
1818,1,Manager,32.0,118174,Marketing,27.0,4.0,8,3.2881587953456535
1819,1,Analyst,23.0,40356,Management,15.0,3.0,1,1.2566735112936345
1820,1,Analyst,23.0,47755,Marketing,18.0,4.0,0,1.7412731006160165
1821,1,Analyst,23.0,48302,Finance,25.0,2.0,1,1.297741273100616
1822,0,Senior Analyst,25.0,56004,Web,24.0,2.0,0,3.3894592744695413
1823,1,Associate,28.0,83197,Marketing,22.0,2.0,4,2.3353867214236823
1824,0,Analyst,22.0,49660,Marketing,24.0,4.0,0,1.6646132785763177
1825,0,Analyst,22.0,47668,Finance,20.0,5.0,0,2.2286105407255303
1826,0,Associate,28.0,86413,Marketing,27.0,3.0,1,4.722792607802875
1827,1,Senior Manager,37.0,158394,IT,21.0,3.0,13,2.5763175906913074
1828,0,Analyst,23.0,48602,Web,29.0,4.0,1,1.4921286789869952
1829,1,Senior Analyst,26.0,52355,Management,23.0,4.0,1,1.678302532511978
1830,0,Analyst,25.0,40704,Marketing,29.0,5.0,2,1.5989048596851472
1831,0,Analyst,25.0,40113,Management,15.0,4.0,1,3.0034223134839153
1832,1,Analyst,21.0,47880,Management,29.0,3.0,0,1.9904175222450375
1833,1,Analyst,23.0,43188,IT,19.0,2.0,0,1.6098562628336757
1834,0,Analyst,23.0,40690,Operations,30.0,2.0,1,0.9664613278576317
1835,1,Senior Analyst,26.0,53535,Operations,20.0,3.0,2,2.0314852840520192
1836,0,Analyst,22.0,44448,Web,19.0,4.0,0,2.0451745379876796
1837,1,Analyst,24.0,44149,Web,19.0,3.0,2,1.1307323750855578
1838,1,Senior Analyst,28.0,51369,Management,20.0,3.0,2,2.8802190280629705
1839,0,Analyst,25.0,41668,Finance,27.0,5.0,3,1.3853524982888432
1840,1,Analyst,24.0,40727,IT,15.0,2.0,2,1.270362765229295
1841,1,Analyst,22.0,45249,Management,25.0,3.0,0,2.2806297056810405
1842,0,Analyst,25.0,41688,Marketing,17.0,5.0,2,1.5359342915811087
1843,1,Senior Analyst,25.0,55791,Web,22.0,3.0,2,1.1553730321697468
1844,1,Analyst,23.0,41467,Web,19.0,3.0,0,1.5605749486652978
1845,0,Analyst,23.0,45230,Marketing,23.0,5.0,0,1.8234086242299794
1846,0,Analyst,23.0,41020,Web,28.0,4.0,0,1.8973305954825461
1847,0,Senior Analyst,25.0,55980,IT,18.0,2.0,0,3.89596167008898
1848,1,Senior Analyst,25.0,51423,Marketing,24.0,5.0,0,2.7816563997262147
1849,1,Analyst,25.0,48536,Operations,15.0,4.0,1,2.537987679671458
1850,0,Analyst,24.0,44359,Finance,18.0,5.0,1,2.439425051334702
1851,0,Manager,33.0,120988,IT,22.0,3.0,5,3.540041067761807
1852,1,Senior Analyst,27.0,57569,IT,26.0,4.0,4,1.6591375770020533
1853,0,Analyst,23.0,43343,IT,22.0,2.0,1,1.3661875427789185
1854,1,Analyst,21.0,47072,Operations,28.0,2.0,0,1.3716632443531827
1855,1,Analyst,22.0,46074,Web,29.0,3.0,0,2.513347022587269
1856,1,Senior Manager,39.0,193319,Finance,20.0,5.0,10,3.57015742642026
1857,0,Senior Manager,35.0,151903,IT,21.0,5.0,12,1.1663244353182751
1858,0,Analyst,23.0,45514,Finance,20.0,4.0,1,0.9691991786447639
1859,0,Analyst,25.0,48722,IT,26.0,2.0,3,0.9774127310061602
1860,1,Analyst,21.0,45522,Marketing,23.0,2.0,0,2.4914442162902124
1861,0,Analyst,24.0,46776,Operations,26.0,5.0,1,1.9411362080766599
1862,0,Analyst,25.0,46779,Management,18.0,4.0,2,1.5578370978781657
1863,1,Analyst,23.0,48752,Finance,23.0,3.0,0,2.0506502395619437
1864,1,Analyst,24.0,41950,IT,26.0,2.0,1,2.184804928131417
1865,1,Senior Analyst,25.0,57923,Management,28.0,3.0,1,2.308008213552361
1866,0,Analyst,23.0,48413,Management,22.0,5.0,0,1.8809034907597535
1867,1,Manager,32.0,135210,Web,18.0,2.0,4,4.563997262149213
1868,0,Analyst,25.0,47250,Marketing,27.0,3.0,2,2.0698151950718686
1869,0,Analyst,22.0,43472,Web,19.0,4.0,0,2.595482546201232
1870,0,Associate,31.0,96876,IT,25.0,4.0,4,1.672826830937714
1871,0,Analyst,25.0,48180,Marketing,20.0,2.0,1,2.8145106091718
1872,1,Associate,31.0,80367,Finance,15.0,2.0,8,1.4784394250513346
1873,1,Analyst,22.0,48070,Finance,30.0,2.0,0,1.5797399041752225
1874,0,Manager,35.0,140823,Web,19.0,5.0,11,1.6372347707049966
1875,1,Analyst,21.0,41416,Marketing,17.0,5.0,0,1.4811772758384667
1876,1,Manager,34.0,132054,Finance,16.0,4.0,5,5.859000684462697
1877,0,Analyst,23.0,42280,IT,18.0,2.0,1,1.322381930184805
1878,1,Analyst,24.0,45464,IT,23.0,5.0,2,1.4017796030116358
1879,1,Analyst,25.0,45761,Web,28.0,5.0,2,2.0616016427104724
1880,1,Associate,29.0,72237,Management,25.0,4.0,2,2.412046543463381
1881,0,Senior Analyst,26.0,51441,Finance,16.0,4.0,4,1.3032169746748803
1882,0,Analyst,22.0,46540,Operations,19.0,2.0,0,1.1991786447638604
1883,0,Analyst,24.0,45963,Finance,15.0,5.0,1,1.88911704312115
1884,1,Senior Manager,39.0,190626,Finance,30.0,5.0,13,3.2114989733059547
1885,1,Analyst,22.0,48650,Operations,20.0,5.0,0,2.4941820670773445
1886,0,Analyst,24.0,42250,Management,23.0,4.0,0,2.9322381930184807
1887,0,Senior Analyst,26.0,64060,Web,28.0,4.0,1,2.3737166324435317
1888,1,Analyst,21.0,42627,Operations,27.0,3.0,0,0.944558521560575
1889,1,Analyst,21.0,41487,Finance,16.0,3.0,0,2.4914442162902124
1890,1,Analyst,24.0,40985,Web,18.0,5.0,2,1.264887063655031
1891,1,Analyst,22.0,46247,Operations,22.0,4.0,0,2.921286789869952
1892,0,Analyst,21.0,43681,Management,25.0,5.0,0,2.948665297741273
1893,1,Analyst,22.0,43161,Operations,21.0,4.0,0,2.926762491444216
1894,0,Associate,28.0,70589,Operations,25.0,5.0,0,4.758384668035592
1895,1,Senior Analyst,27.0,52533,Operations,25.0,3.0,1,3.991786447638604
1896,1,Analyst,21.0,42473,Operations,30.0,5.0,0,1.3305954825462012
1897,0,Analyst,21.0,41726,Marketing,26.0,4.0,0,2.951403148528405
1898,0,Analyst,25.0,45674,Web,28.0,3.0,2,2.028747433264887
1899,0,Analyst,23.0,48225,IT,19.0,4.0,0,1.8151950718685832
1900,1,Analyst,21.0,43414,IT,17.0,5.0,0,2.2505133470225873
1901,1,Associate,30.0,81901,IT,22.0,4.0,6,3.1047227926078027
1902,1,Analyst,24.0,48122,Management,20.0,2.0,1,1.9274469541409993
1903,1,Analyst,22.0,41657,Web,23.0,5.0,0,2.4914442162902124
1904,0,Analyst,22.0,40485,Management,27.0,5.0,0,1.7385352498288844
1905,0,Analyst,25.0,43066,Finance,15.0,2.0,2,1.8781656399726214
1906,1,Analyst,22.0,45836,Marketing,23.0,3.0,0,2.1738535249828885
1907,1,Analyst,22.0,43168,Finance,24.0,5.0,0,2.5489390828199863
1908,1,Analyst,23.0,48467,Operations,21.0,3.0,0,1.998631074606434
1909,0,Analyst,23.0,45696,IT,22.0,5.0,1,1.1225188227241616
1910,1,Analyst,23.0,47719,Web,17.0,2.0,0,2.3436002737850785
1911,1,Analyst,22.0,41290,Marketing,24.0,3.0,0,1.1197809719370295
1912,0,Analyst,21.0,46550,Operations,19.0,2.0,0,1.5605749486652978
1913,0,Analyst,25.0,48263,Operations,19.0,3.0,3,1.0349075975359343
1914,1,Analyst,22.0,46312,Management,24.0,3.0,0,2.6830937713894594
1915,1,Analyst,22.0,48854,IT,15.0,4.0,0,2.026009582477755
1916,1,Senior Analyst,25.0,52567,Marketing,19.0,3.0,0,3.3867214236824092
1917,1,Analyst,23.0,49095,Finance,30.0,2.0,1,1.2320328542094456
1918,0,Analyst,22.0,47248,Web,17.0,2.0,0,2.4202600958247777
1919,1,Analyst,23.0,44364,Web,15.0,5.0,0,2.518822724161533
1920,1,Analyst,23.0,44610,Operations,29.0,5.0,0,2.458590006844627
1921,1,Analyst,22.0,48482,IT,29.0,3.0,0,2.6830937713894594
1922,1,Manager,33.0,121962,Finance,16.0,3.0,7,5.470225872689938
1923,1,Analyst,22.0,48305,Web,25.0,5.0,0,1.267624914442163
1924,1,Analyst,25.0,41194,IT,17.0,4.0,3,1.270362765229295
1925,0,Analyst,25.0,49748,Operations,22.0,5.0,3,1.4182067077344285
1926,0,Senior Analyst,28.0,58566,Operations,28.0,3.0,5,1.8261464750171115
1927,0,Senior Analyst,28.0,50687,Management,23.0,5.0,5,1.9383983572895278
1928,1,Director,39.0,301872,Operations,27.0,2.0,15,1.8863791923340179
1929,1,Senior Analyst,26.0,66227,Operations,20.0,4.0,1,1.242984257357974
1930,0,Analyst,23.0,46105,Finance,16.0,3.0,0,2.7734428473648185
1931,1,Senior Analyst,27.0,51055,Operations,27.0,2.0,2,3.865845311430527
1932,0,Senior Manager,36.0,197900,Marketing,29.0,4.0,14,1.2210814510609171
1933,0,Analyst,25.0,42221,IT,25.0,4.0,2,1.842573579739904
1934,1,Analyst,25.0,41308,IT,19.0,3.0,1,2.9596167008898013
1935,0,Analyst,23.0,45374,Operations,28.0,3.0,1,1.0732375085557837
1936,0,Senior Analyst,25.0,59115,Management,26.0,4.0,0,2.6995208761122518
1937,1,Analyst,24.0,42897,Web,30.0,3.0,2,1.3470225872689938
1938,0,Analyst,24.0,48046,Operations,17.0,5.0,0,2.6611909650924024
1939,0,Senior Analyst,28.0,57182,Management,28.0,4.0,3,2.485968514715948
1940,0,Analyst,22.0,44997,IT,16.0,4.0,0,1.8726899383983573
1941,1,Analyst,23.0,40787,Web,29.0,5.0,0,2.3134839151266258
1942,1,Associate,29.0,71488,IT,30.0,2.0,1,4.3668720054757015
1943,1,Senior Analyst,25.0,51377,Marketing,22.0,5.0,0,2.6584531143052703
1944,1,Analyst,22.0,45528,IT,18.0,2.0,0,2.647501711156742
1945,0,Analyst,21.0,43740,Marketing,20.0,3.0,0,2.737850787132101
1946,1,Analyst,24.0,43681,Marketing,22.0,4.0,1,1.5496235455167693
1947,0,Director,42.0,236901,Operations,23.0,5.0,11,6.548939082819986
1948,0,Senior Analyst,25.0,57064,Management,18.0,5.0,0,2.0451745379876796
1949,1,Analyst,25.0,44448,Operations,26.0,3.0,3,1.0376454483230664
1950,0,Analyst,22.0,49141,Marketing,19.0,3.0,0,2.0177960301163584
1951,1,Analyst,24.0,45589,IT,18.0,5.0,1,2.425735797399042
1952,1,Analyst,23.0,42055,Operations,19.0,3.0,1,1.242984257357974
1953,1,Analyst,21.0,46640,Operations,21.0,5.0,0,2.3627652292950034
1954,1,Analyst,24.0,43385,Finance,25.0,4.0,0,2.7433264887063653
1955,1,Analyst,24.0,40567,Operations,25.0,3.0,1,2.209445585215606
1956,0,Analyst,21.0,43932,Finance,30.0,3.0,0,2.546201232032854
1957,1,Analyst,24.0,41386,Web,20.0,4.0,2,0.9664613278576317
1958,0,Analyst,22.0,42240,IT,25.0,3.0,0,1.672826830937714
1959,0,Analyst,21.0,41257,Web,21.0,3.0,0,1.9082819986310746
1960,1,Analyst,23.0,42793,Marketing,24.0,3.0,0,2.2778918548939084
1961,0,Associate,30.0,74929,Finance,21.0,5.0,6,3.4524298425735798
1962,0,Analyst,24.0,46509,Marketing,29.0,3.0,2,0.9555099247091033
1963,0,Analyst,24.0,48082,Marketing,17.0,3.0,2,1.0294318959616702
1964,0,Analyst,24.0,43710,Finance,17.0,5.0,1,2.4421629021218343
1965,1,Analyst,24.0,43464,Operations,30.0,4.0,2,0.9911019849418207
1966,1,Associate,29.0,84058,Management,18.0,3.0,1,3.920602327173169
1967,0,Analyst,21.0,47029,IT,22.0,5.0,0,2.8281998631074607
1968,0,Analyst,22.0,49634,Operations,16.0,2.0,0,1.919233401779603
1969,1,Analyst,25.0,41357,Operations,21.0,3.0,2,2.2505133470225873
1970,0,Analyst,23.0,45349,Finance,17.0,3.0,0,2.0670773442847366
1971,1,Analyst,25.0,42306,IT,28.0,5.0,1,2.5817932922655715
1972,0,Analyst,22.0,48860,Management,17.0,3.0,0,1.9657768651608487
1973,0,Analyst,25.0,48923,Management,29.0,3.0,2,2.0095824777549622
1974,0,Associate,28.0,82388,Finance,26.0,2.0,4,1.0869267624914443
1975,1,Analyst,22.0,40992,Finance,23.0,5.0,0,2.524298425735797
1976,0,Director,45.0,324783,Finance,24.0,5.0,19,3.345653661875428
1977,0,Analyst,24.0,49901,Web,24.0,4.0,0,2.8829568788501025
1978,1,Analyst,25.0,43176,Marketing,30.0,4.0,2,1.6700889801505818
1979,0,Analyst,22.0,41132,Operations,19.0,4.0,0,2.830937713894593
1980,1,Analyst,23.0,42624,Management,17.0,4.0,0,2.0752908966461328
1981,1,Analyst,22.0,42136,Finance,23.0,4.0,0,2.543463381245722
1982,0,Analyst,22.0,43308,Web,19.0,2.0,0,2.0698151950718686
1983,0,Senior Analyst,26.0,50492,Management,18.0,2.0,3,2.3737166324435317
1984,1,Analyst,23.0,40698,Operations,29.0,4.0,0,2.1409993155373033
1985,1,Analyst,25.0,46788,Web,28.0,5.0,2,2.0177960301163584
1986,1,Analyst,21.0,40246,Marketing,24.0,5.0,0,2.6584531143052703
1987,1,Analyst,23.0,45957,Operations,16.0,3.0,0,2.9897330595482545
1988,0,Analyst,24.0,42952,Operations,28.0,3.0,1,1.5906913073237507
1989,0,Analyst,23.0,47266,Operations,27.0,3.0,1,0.9911019849418207
1990,0,Senior Analyst,28.0,56552,Marketing,17.0,5.0,2,1.1964407939767283
1991,1,Manager,33.0,105657,Management,29.0,2.0,7,1.6317590691307324
1992,1,Analyst,22.0,48572,IT,18.0,5.0,0,1.4921286789869952
1993,1,Analyst,24.0,48414,Finance,23.0,3.0,1,2.412046543463381
1994,0,Analyst,24.0,48046,Operations,17.0,5.0,0,2.6611909650924024
1995,1,Analyst,24.0,42144,Finance,26.0,3.0,2,0.9555099247091033
1996,1,Analyst,21.0,44044,Management,19.0,5.0,0,2.746064339493498
1997,1,Analyst,22.0,48695,Web,17.0,4.0,0,2.7104722792607805
1998,0,Analyst,21.0,42395,IT,27.0,3.0,0,1.3579739904175223
1999,1,Manager,32.0,100764,IT,19.0,4.0,7,1.7385352498288844
2000,0,Manager,33.0,142291,Management,26.0,4.0,9,1.0787132101300478
2001,0,Senior Analyst,28.0,52324,Operations,26.0,4.0,3,1.5085557837097878
2002,1,Analyst,25.0,48776,Management,15.0,3.0,2,1.6399726214921286
2003,0,Analyst,23.0,43063,Marketing,27.0,3.0,1,1.3415468856947297
2004,1,Senior Analyst,25.0,58290,Operations,25.0,3.0,0,3.6440793976728267
2005,0,Analyst,22.0,45054,Marketing,19.0,2.0,0,1.3689253935660506
2006,0,Analyst,25.0,43272,Operations,18.0,4.0,2,1.8836413415468858
2007,0,Analyst,23.0,43260,Management,29.0,5.0,1,1.1498973305954825
2008,1,Analyst,23.0,42237,Finance,15.0,4.0,1,1.4674880219028064
2009,0,Senior Analyst,26.0,58366,Finance,28.0,5.0,2,1.1006160164271048
2010,0,Analyst,24.0,46351,Finance,18.0,4.0,2,1.0294318959616702
2011,0,Analyst,22.0,41381,Marketing,29.0,3.0,0,1.2511978097193703
2012,0,Analyst,23.0,45704,Web,19.0,5.0,1,0.9801505817932923
2013,0,Associate,29.0,97161,Finance,15.0,2.0,0,4.947296372347707
2014,1,Senior Analyst,26.0,67194,Web,15.0,2.0,0,2.004106776180698
2015,1,Analyst,24.0,42303,Management,16.0,4.0,1,1.7138945927446954
2016,0,Analyst,22.0,44919,Management,23.0,3.0,0,1.2840520191649556
2017,1,Associate,29.0,92590,Operations,26.0,4.0,3,3.167693360711841
2018,0,Analyst,24.0,48841,Operations,19.0,3.0,1,2.217659137577002
2019,1,Senior Analyst,26.0,60987,Finance,17.0,2.0,0,3.671457905544148
2020,1,Senior Analyst,25.0,56926,Finance,22.0,5.0,0,3.260780287474333
2021,0,Analyst,21.0,40684,Web,25.0,2.0,0,2.8939082819986313
2022,1,Senior Manager,35.0,170971,Marketing,28.0,2.0,8,3.2826830937713893
2023,0,Analyst,23.0,48511,Management,23.0,2.0,0,2.8939082819986313
2024,0,Analyst,21.0,40271,Web,29.0,2.0,0,1.3716632443531827
2025,1,Analyst,24.0,42805,Web,25.0,4.0,1,2.108145106091718
2026,1,Analyst,22.0,48030,Marketing,15.0,5.0,0,1.3470225872689938
2027,0,Analyst,23.0,48730,IT,27.0,2.0,0,2.5790554414784395
2028,1,Analyst,22.0,44638,Finance,15.0,5.0,0,2.4695414099931554
2029,0,Analyst,25.0,43592,Web,18.0,2.0,2,2.0752908966461328
2030,0,Senior Analyst,25.0,52704,Finance,28.0,4.0,0,1.158110882956879
2031,1,Senior Analyst,26.0,62533,IT,18.0,5.0,0,3.7371663244353184
2032,0,Manager,33.0,129305,Finance,15.0,2.0,7,4.468172484599589
2033,0,Analyst,22.0,41144,IT,26.0,5.0,0,1.6837782340862424
2034,0,Analyst,21.0,48025,Finance,26.0,5.0,0,1.648186173853525
2035,1,Analyst,23.0,42992,Marketing,30.0,2.0,0,2.784394250513347
2036,0,Analyst,21.0,45621,Marketing,23.0,2.0,0,2.269678302532512
2037,0,Analyst,25.0,43453,Management,25.0,5.0,1,2.7707049965776864
2038,0,Analyst,24.0,48042,Finance,27.0,5.0,2,1.3032169746748803
2039,0,Director,40.0,225412,Marketing,25.0,4.0,15,2.187542778918549
2040,0,Associate,31.0,88029,Finance,23.0,3.0,6,1.08145106091718
2041,1,Analyst,25.0,43418,Management,20.0,5.0,2,1.6071184120465434
2042,0,Analyst,25.0,49968,IT,17.0,4.0,2,1.6344969199178645
2043,0,Senior Analyst,25.0,62791,Web,23.0,5.0,0,3.1156741957563314
2044,1,Analyst,23.0,40403,IT,15.0,5.0,1,1.0130047912388775
2045,1,Senior Analyst,25.0,57923,Management,28.0,3.0,1,2.308008213552361
2046,1,Analyst,23.0,44799,Finance,25.0,3.0,1,1.297741273100616
2047,0,Senior Analyst,28.0,66747,Marketing,30.0,3.0,5,1.163586584531143
2048,1,Analyst,24.0,41955,Management,24.0,3.0,0,2.6885694729637235
2049,0,Analyst,21.0,41962,Management,22.0,3.0,0,1.1745379876796715
2050,0,Analyst,21.0,48240,Management,16.0,4.0,0,1.593429158110883
2051,1,Analyst,24.0,45631,Marketing,29.0,2.0,0,2.8008213552361396
2052,0,Associate,28.0,94962,Web,17.0,2.0,1,2.2751540041067764
2053,0,Analyst,22.0,45371,Operations,30.0,2.0,0,1.3442847364818618
2054,1,Analyst,23.0,41888,Marketing,22.0,3.0,1,1.0102669404517455
2055,1,Analyst,21.0,42822,Marketing,29.0,2.0,0,1.6563997262149213
2056,0,Analyst,24.0,43900,Operations,23.0,5.0,1,1.9739904175222451
2057,0,Analyst,24.0,47588,IT,19.0,3.0,2,1.4154688569472964
2058,0,Analyst,23.0,43818,Management,17.0,3.0,1,1.0239561943874058
2059,1,Associate,30.0,75507,Web,15.0,2.0,5,1.5468856947296372
2060,0,Analyst,24.0,49822,Operations,18.0,3.0,1,1.9520876112251881
2061,1,Senior Analyst,26.0,64540,Operations,26.0,5.0,0,1.0924024640657084
2062,0,Analyst,24.0,41720,Marketing,24.0,4.0,0,2.8008213552361396
2063,0,Analyst,22.0,40900,IT,29.0,5.0,0,2.9623545516769334
2064,1,Analyst,23.0,42925,Management,26.0,3.0,0,2.7214236824093088
2065,1,Senior Analyst,26.0,66540,Management,25.0,4.0,1,2.973305954825462
2066,0,Analyst,23.0,41394,IT,16.0,4.0,0,2.9815195071868583
2067,0,Analyst,24.0,44946,Finance,28.0,3.0,2,1.3880903490759753
2068,0,Analyst,24.0,49624,IT,17.0,4.0,0,2.7132101300479126
2069,1,Analyst,23.0,47590,IT,24.0,2.0,0,1.9712525667351128
2070,0,Senior Analyst,28.0,60155,Marketing,27.0,5.0,4,1.7111567419575633
2071,0,Analyst,23.0,49296,Web,20.0,3.0,0,2.004106776180698
2072,0,Analyst,25.0,45729,IT,18.0,5.0,1,2.9349760438056127
2073,1,Analyst,21.0,48682,Web,25.0,2.0,0,3.0143737166324436
2074,0,Senior Analyst,28.0,51184,Web,24.0,2.0,2,2.729637234770705
2075,1,Senior Analyst,26.0,53602,Web,26.0,4.0,1,3.9397672826830936
2076,1,Analyst,25.0,49976,Web,25.0,2.0,1,2.507871321013005
2077,1,Analyst,22.0,40312,Operations,29.0,4.0,0,2.004106776180698
2078,0,Analyst,23.0,46325,Management,20.0,4.0,0,1.9822039698836413
2079,1,Analyst,21.0,41930,Finance,27.0,2.0,0,2.004106776180698
2080,1,Analyst,24.0,42289,Operations,18.0,4.0,1,2.3874058863791925
2081,1,Analyst,24.0,45748,IT,15.0,5.0,2,1.1143052703627652
2082,1,Analyst,23.0,41273,Finance,28.0,2.0,0,1.7056810403832992
2083,1,Analyst,22.0,44391,Operations,18.0,5.0,0,1.4455852156057496
2084,0,Analyst,25.0,47051,Operations,27.0,4.0,2,1.5989048596851472
2085,0,Senior Manager,35.0,176567,IT,18.0,2.0,9,4.695414099931554
2086,0,Manager,35.0,123504,Marketing,15.0,2.0,9,3.646817248459959
2087,0,Analyst,22.0,48789,IT,27.0,2.0,0,1.1882272416153319
2088,0,Analyst,21.0,42760,Marketing,20.0,2.0,0,2.7186858316221767
2089,1,Analyst,24.0,48451,Finance,22.0,3.0,1,2.3983572895277208
2090,0,Analyst,25.0,49310,Web,23.0,4.0,1,2.830937713894593
2091,0,Senior Manager,37.0,190414,Management,26.0,4.0,9,4.960985626283367
2092,0,Analyst,23.0,42538,IT,20.0,4.0,0,2.2559890485968515
2093,1,Analyst,24.0,49469,Finance,22.0,3.0,2,1.3716632443531827
2094,0,Analyst,23.0,41457,IT,18.0,4.0,0,1.7084188911704312
2095,1,Analyst,23.0,47534,Finance,29.0,3.0,0,2.1601642710472277
2096,1,Analyst,21.0,47658,Operations,29.0,3.0,0,2.8227241615331966
2097,1,Manager,34.0,139615,Web,19.0,5.0,6,5.177275838466803
2098,1,Analyst,22.0,44103,Web,25.0,3.0,0,1.0595482546201231
2099,1,Senior Analyst,26.0,66184,IT,26.0,4.0,0,2.830937713894593
2100,1,Analyst,22.0,41694,Finance,30.0,3.0,0,1.1444216290212184
2101,0,Analyst,21.0,45185,Marketing,29.0,4.0,0,1.4976043805612593
2102,0,Analyst,24.0,44938,Management,19.0,5.0,1,1.9931553730321698
2103,1,Analyst,25.0,41546,Marketing,16.0,3.0,1,2.8281998631074607
2104,0,Associate,29.0,86548,Operations,19.0,3.0,3,4.955509924709103
2105,1,Analyst,23.0,42056,IT,29.0,3.0,0,2.9623545516769334
2106,0,Analyst,25.0,49190,Marketing,17.0,3.0,2,2.349075975359343
2107,1,Analyst,21.0,45716,Management,19.0,3.0,0,2.891170431211499
2108,0,Associate,30.0,77015,Finance,29.0,3.0,2,4.862422997946612
2109,1,Analyst,24.0,42527,Operations,30.0,3.0,1,2.0123203285420943
2110,0,Director,41.0,355337,IT,24.0,3.0,12,5.147159479808351
2111,0,Analyst,25.0,43354,IT,27.0,4.0,1,2.9623545516769334
2112,1,Senior Manager,35.0,170611,Web,25.0,2.0,8,3.436002737850787
2113,1,Analyst,25.0,47893,Management,21.0,2.0,2,2.1683778234086244
2114,0,Analyst,25.0,46808,Operations,28.0,5.0,2,2.349075975359343
2115,0,Analyst,23.0,45815,IT,28.0,5.0,0,1.5742642026009583
2116,1,Manager,35.0,103289,Web,29.0,3.0,11,3.0636550308008212
2117,1,Analyst,25.0,44025,Operations,30.0,3.0,2,2.209445585215606
2118,0,Analyst,22.0,44005,Marketing,18.0,4.0,0,2.915811088295688
2119,0,Manager,33.0,119570,Finance,24.0,2.0,4,5.598904859685147
2120,0,Associate,32.0,92350,IT,23.0,2.0,5,3.3894592744695413
2121,1,Analyst,24.0,46791,Finance,26.0,2.0,1,2.3819301848049284
2122,0,Manager,32.0,143778,Management,16.0,4.0,6,4.167008898015058
2123,1,Analyst,21.0,48948,Marketing,29.0,4.0,0,2.948665297741273
2124,0,Analyst,21.0,48223,IT,19.0,2.0,0,2.6940451745379876
2125,1,Analyst,25.0,40149,Finance,16.0,2.0,1,2.5735797399041753
2126,1,Analyst,22.0,47674,Operations,16.0,2.0,0,1.5742642026009583
2127,0,Analyst,21.0,48939,Web,26.0,3.0,0,1.0704996577686516
2128,0,Analyst,22.0,44100,Finance,29.0,3.0,0,2.6721423682409307
2129,0,Senior Analyst,26.0,58051,Web,21.0,2.0,2,3.3401779603011637
2130,0,Analyst,24.0,47877,Web,24.0,5.0,0,2.6119096509240247
